sensor,product,scene_id,epoch,acquired_utc,acquired_local,capture_start,capture_end,date_precision,relative_orbit,orbit_direction,polarizations,burst_id,cloud_cover_pct,valid_pixel_count,valid_fraction,coverage_fraction,footprint,source_url,asset_urls,source_group,tile_id,vertical_datum,native_resolution_m,processing_signature,flags
lidar,DSM,01HYCKM9WF7ZWQ4DPCFFCF8H40:BJ39_10000_0301,post,,,2023-09-19T12:00:00Z,2024-04-26T12:00:00Z,collection,,,,,,,,0.1290252710461616,"{""type"": ""Polygon"", ""coordinates"": [[[176.7568842, -39.2963814], [176.7603548, -39.3611197], [176.8159489, -39.3593074], [176.8124273, -39.2945733], [176.7568842, -39.2963814]]]}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0301.json,"{""visual"": ""https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0301.tiff""}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023,BJ39_10000_0301,,1.0,01HYCKM9WF7ZWQ4DPCFFCF8H40,tile_capture_dates_unresolved_collection_interval_only;vertical_datum_unresolved;late_post_management_regrowth_confounding
lidar,DSM,01HYCKM9WF7ZWQ4DPCFFCF8H40:BJ39_10000_0302,post,,,2023-09-19T12:00:00Z,2024-04-26T12:00:00Z,collection,,,,,,,,0.035506380120867,"{""type"": ""Polygon"", ""coordinates"": [[[176.8124273, -39.2945733], [176.8159489, -39.3593074], [176.871538, -39.3574687], [176.8679654, -39.2927388], [176.8124273, -39.2945733]]]}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0302.json,"{""visual"": ""https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0302.tiff""}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023,BJ39_10000_0302,,1.0,01HYCKM9WF7ZWQ4DPCFFCF8H40,tile_capture_dates_unresolved_collection_interval_only;vertical_datum_unresolved;late_post_management_regrowth_confounding
lidar,DSM,01HYCKM9WF7ZWQ4DPCFFCF8H40:BJ39_10000_0401,post,,,2023-09-19T12:00:00Z,2024-04-26T12:00:00Z,collection,,,,,,,,0.0881301311074448,"{""type"": ""Polygon"", ""coordinates"": [[[176.7603548, -39.3611197], [176.7638366, -39.4258569], [176.8194819, -39.4240405], [176.8159489, -39.3593074], [176.7603548, -39.3611197]]]}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0401.json,"{""visual"": ""https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0401.tiff""}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023,BJ39_10000_0401,,1.0,01HYCKM9WF7ZWQ4DPCFFCF8H40,tile_capture_dates_unresolved_collection_interval_only;vertical_datum_unresolved;late_post_management_regrowth_confounding
lidar,DSM,01HYCKM9WF7ZWQ4DPCFFCF8H40:BJ39_10000_0402,post,,,2023-09-19T12:00:00Z,2024-04-26T12:00:00Z,collection,,,,,,,,0.0627484004405019,"{""type"": ""Polygon"", ""coordinates"": [[[176.8159489, -39.3593074], [176.8194819, -39.4240405], [176.8751221, -39.4221976], [176.871538, -39.3574687], [176.8159489, -39.3593074]]]}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0402.json,"{""visual"": ""https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0402.tiff""}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023,BJ39_10000_0402,,1.0,01HYCKM9WF7ZWQ4DPCFFCF8H40,tile_capture_dates_unresolved_collection_interval_only;vertical_datum_unresolved;late_post_management_regrowth_confounding
lidar,DSM,01HYCKM9WF7ZWQ4DPCFFCF8H40:BJ39_10000_0403,post,,,2023-09-19T12:00:00Z,2024-04-26T12:00:00Z,collection,,,,,,,,0.0066450529547265,"{""type"": ""Polygon"", ""coordinates"": [[[176.871538, -39.3574687], [176.8751221, -39.4221976], [176.9307572, -39.4203281], [176.9271219, -39.3556035], [176.871538, -39.3574687]]]}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0403.json,"{""visual"": ""https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023/dsm_1m/2193/BJ39_10000_0403.tiff""}",https://nz-elevation.s3.ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay_2023,BJ39_10000_0403,,1.0,01HYCKM9WF7ZWQ4DPCFFCF8H40,tile_capture_dates_unresolved_collection_interval_only;vertical_datum_unresolved;late_post_management_regrowth_confounding
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_2946,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0002108068655464,"{""type"": ""Polygon"", ""coordinates"": [[[176.731866, -39.3490679], [176.7322109, -39.3555419], [176.7377703, -39.3553632], [176.7374248, -39.3488893], [176.731866, -39.3490679]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_2946.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_2946.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_2946,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3047,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0004800824329559,"{""type"": ""Polygon"", ""coordinates"": [[[176.7377703, -39.3553632], [176.7381158, -39.3618371], [176.7436756, -39.3616582], [176.7433296, -39.3551843], [176.7377703, -39.3553632]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3047.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3047.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3047,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3048,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.001290250451123,"{""type"": ""Polygon"", ""coordinates"": [[[176.7433296, -39.3551843], [176.7436756, -39.3616582], [176.7492354, -39.3614789], [176.7488889, -39.3550051], [176.7433296, -39.3551843]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3048.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3048.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3048,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3146,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,2.6182601637698267e-06,"{""type"": ""Polygon"", ""coordinates"": [[[176.7325559, -39.3620159], [176.732901, -39.3684898], [176.7384614, -39.3683111], [176.7381158, -39.3618371], [176.7325559, -39.3620159]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3146.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3146.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3146,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3147,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0004835235203962,"{""type"": ""Polygon"", ""coordinates"": [[[176.7381158, -39.3618371], [176.7384614, -39.3683111], [176.7440218, -39.3681321], [176.7436756, -39.3616582], [176.7381158, -39.3618371]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3147.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3147.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3147,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3148,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902604640251,"{""type"": ""Polygon"", ""coordinates"": [[[176.7436756, -39.3616582], [176.7440218, -39.3681321], [176.7495821, -39.3679528], [176.7492354, -39.3614789], [176.7436756, -39.3616582]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3148.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3148.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3148,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3149,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.001290246771886,"{""type"": ""Polygon"", ""coordinates"": [[[176.7492354, -39.3614789], [176.7495821, -39.3679528], [176.7551423, -39.3677732], [176.7547951, -39.3612994], [176.7492354, -39.3614789]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3149.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3149.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3149,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3150,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902457036879,"{""type"": ""Polygon"", ""coordinates"": [[[176.7547951, -39.3612994], [176.7551423, -39.3677732], [176.7607025, -39.3675934], [176.7603548, -39.3611197], [176.7547951, -39.3612994]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3150.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3150.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3150,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3246,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0002680860835255,"{""type"": ""Polygon"", ""coordinates"": [[[176.732901, -39.3684898], [176.7332462, -39.3749638], [176.7388072, -39.374785], [176.7384614, -39.3683111], [176.732901, -39.3684898]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3246.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3246.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3246,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3247,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012763548091402,"{""type"": ""Polygon"", ""coordinates"": [[[176.7384614, -39.3683111], [176.7388072, -39.374785], [176.744368, -39.3746059], [176.7440218, -39.3681321], [176.7384614, -39.3683111]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3247.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3247.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3247,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3248,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902386929185,"{""type"": ""Polygon"", ""coordinates"": [[[176.7440218, -39.3681321], [176.744368, -39.3746059], [176.7499288, -39.3744266], [176.7495821, -39.3679528], [176.7440218, -39.3681321]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3248.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3248.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3248,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3249,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902474750375,"{""type"": ""Polygon"", ""coordinates"": [[[176.7495821, -39.3679528], [176.7499288, -39.3744266], [176.7554896, -39.374247], [176.7551423, -39.3677732], [176.7495821, -39.3679528]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3249.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3249.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3249,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3250,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902550451628,"{""type"": ""Polygon"", ""coordinates"": [[[176.7551423, -39.3677732], [176.7554896, -39.374247], [176.7610503, -39.3740672], [176.7607025, -39.3675934], [176.7551423, -39.3677732]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3250.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3250.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3250,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3346,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0004424031331875,"{""type"": ""Polygon"", ""coordinates"": [[[176.7332462, -39.3749638], [176.7335916, -39.3814377], [176.739153, -39.3812589], [176.7388072, -39.374785], [176.7332462, -39.3749638]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3346.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3346.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3346,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3347,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902504417768,"{""type"": ""Polygon"", ""coordinates"": [[[176.7388072, -39.374785], [176.739153, -39.3812589], [176.7447144, -39.3810798], [176.744368, -39.3746059], [176.7388072, -39.374785]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3347.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3347.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3347,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3348,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902579585492,"{""type"": ""Polygon"", ""coordinates"": [[[176.744368, -39.3746059], [176.7447144, -39.3810798], [176.7502757, -39.3809005], [176.7499288, -39.3744266], [176.744368, -39.3746059]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3348.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3348.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3348,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3349,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.001290268677512,"{""type"": ""Polygon"", ""coordinates"": [[[176.7499288, -39.3744266], [176.7502757, -39.3809005], [176.755837, -39.3807208], [176.7554896, -39.374247], [176.7499288, -39.3744266]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3349.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3349.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3349,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3350,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902444531195,"{""type"": ""Polygon"", ""coordinates"": [[[176.7554896, -39.374247], [176.755837, -39.3807208], [176.7613982, -39.3805409], [176.7610503, -39.3740672], [176.7554896, -39.374247]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3350.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3350.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3350,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3446,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0009683704725602,"{""type"": ""Polygon"", ""coordinates"": [[[176.7335916, -39.3814377], [176.733937, -39.3879117], [176.739499, -39.3877328], [176.739153, -39.3812589], [176.7335916, -39.3814377]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3446.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3446.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3446,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3447,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.001290261029553,"{""type"": ""Polygon"", ""coordinates"": [[[176.739153, -39.3812589], [176.739499, -39.3877328], [176.7450609, -39.3875537], [176.7447144, -39.3810798], [176.739153, -39.3812589]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3447.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3447.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3447,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3448,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902473208324,"{""type"": ""Polygon"", ""coordinates"": [[[176.7447144, -39.3810798], [176.7450609, -39.3875537], [176.7506227, -39.3873743], [176.7502757, -39.3809005], [176.7447144, -39.3810798]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3448.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3448.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3448,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
aerial,AERIAL,01GTE4ZWCXRGNX6W0VC3SR6VJ5:BJ38_1000_3449,post,,,2023-02-17T11:00:00Z,2023-02-19T11:00:00Z,tile,,,,,,,,0.0012902580426622,"{""type"": ""Polygon"", ""coordinates"": [[[176.7502757, -39.3809005], [176.7506227, -39.3873743], [176.7561845, -39.3871946], [176.755837, -39.3807208], [176.7502757, -39.3809005]]]}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3449.json,"{""visual"": ""https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/BJ38_1000_3449.tiff""}",https://nz-imagery.s3-ap-southeast-2.amazonaws.com/hawkes-bay/hawkes-bay-cyclone-gabrielle_2023_0.1m/rgb/2193/collection.json,BJ38_1000_3449,,0.1,01GTE4ZWCXRGNX6W0VC3SR6VJ5,
